chair,0.005917159763313609,0.45666666666666667,0.5,0.83
laptop,0.3165680473372781,0.3333333333333333,0.6982248520710059,0.49333333333333335
tv,0.7307692307692307,0.2916666666666667,0.893491124260355,0.5583333333333333
person,0.038461538461538464,0.265,0.6775147928994083,0.685
chair,0.1804733727810651,0.7883333333333333,0.878698224852071,0.9916666666666667
cup,0.621301775147929,0.4483333333333333,0.6952662721893491,0.5166666666666667
keyboard,0.3343195266272189,0.43166666666666664,0.5946745562130178,0.49
laptop,0.23668639053254437,0.3016666666666667,0.5473372781065089,0.4666666666666667
